index,question,answer
_aCk-ldEioI-4,"[0.10002283, 0.10007105, 0.10002283, 0.10003465, 0.5998486]","[0.10002316, 0.100032754, 0.1000206, 0.5999021, 0.10002139]"
_aCk-ldEioI-5,"[0.10002281, 0.10001553, 0.10001552, 0.59993064, 0.10001552]","[0.100022845, 0.10002287, 0.10010369, 0.10003773, 0.59981287]"
_aCk-ldEioI-6,"[0.5998752, 0.100017555, 0.100057006, 0.10003265, 0.100017555]","[0.100000426, 0.1000004, 0.100000426, 0.59999824, 0.10000052]"
_aCk-ldEioI-7,"[0.5999188, 0.10001635, 0.100010395, 0.1000099, 0.10004457]","[0.10000182, 0.1000019, 0.10000196, 0.100001656, 0.5999927]"
_aCk-ldEioI-8,"[0.10002286, 0.10002286, 0.10006778, 0.5998455, 0.100040995]","[0.10000506, 0.10000653, 0.1000053, 0.5999765, 0.100006655]"
_aCk-ldEioI-9,"[0.5999069, 0.10002108, 0.10002107, 0.10002296, 0.10002798]","[0.10001965, 0.59988856, 0.10002743, 0.10003433, 0.100030005]"
_aCk-ldEioI-10,"[0.59989107, 0.100028686, 0.100028686, 0.100028686, 0.10002285]","[0.5999841, 0.10000441, 0.10000353, 0.10000354, 0.100004405]"
_aCk-ldEioI-11,"[0.100018, 0.59989506, 0.100014865, 0.10002284, 0.100049265]","[0.10001006, 0.10000964, 0.5999623, 0.10000749, 0.10001051]"
_aCk-ldEioI-12,"[0.10002284, 0.10008335, 0.5998218, 0.100036, 0.100036]","[0.10002795, 0.100083, 0.599803, 0.1000359, 0.10005018]"
_aCk-ldEioI-13,"[0.100030154, 0.100030154, 0.100026034, 0.59989077, 0.10002291]","[0.10000321, 0.10000374, 0.10000315, 0.10000299, 0.5999869]"
_aCk-ldEioI-14,"[0.100016356, 0.100016356, 0.100008845, 0.59993565, 0.100022815]","[0.10001114, 0.10000754, 0.10000995, 0.59996486, 0.10000649]"
_aCk-ldEioI-15,"[0.100026205, 0.10002621, 0.100022905, 0.59989405, 0.10003064]","[0.10000922, 0.10001141, 0.100005865, 0.5999632, 0.10001033]"
_aCk-ldEioI-16,"[0.100034915, 0.59989375, 0.10001573, 0.10002588, 0.10002972]","[0.100030825, 0.599883, 0.100029215, 0.10003467, 0.10002225]"
_aCk-ldEioI-17,"[0.5999034, 0.10003189, 0.10002668, 0.100017935, 0.10002011]","[0.10000901, 0.5999769, 0.100004286, 0.100004286, 0.10000552]"
_aCk-ldEioI-18,"[0.5998051, 0.10008327, 0.10004438, 0.10004437, 0.100022845]","[0.10000508, 0.10000585, 0.59998167, 0.10000287, 0.10000451]"
_aCk-ldEioI-19,"[0.59988916, 0.100029334, 0.10002934, 0.100022845, 0.10002932]","[0.10000948, 0.10001001, 0.59996206, 0.10000783, 0.1000106]"
_aCk-ldEioI-20,"[0.100028686, 0.10001865, 0.10001588, 0.10001588, 0.5999209]","[0.10024576, 0.10024572, 0.10001957, 0.10025645, 0.5992325]"
_aCk-ldEioI-21,"[0.5999335, 0.10001524, 0.100020766, 0.100015245, 0.10001525]","[0.10000106, 0.1000011, 0.100001246, 0.599995, 0.10000153]"
_aCk-ldEioI-22,"[0.10003967, 0.10003966, 0.59987277, 0.10002901, 0.10001887]","[0.10004791, 0.100031026, 0.5998495, 0.10004055, 0.100031026]"
_aCk-ldEioI-23,"[0.10009582, 0.10003067, 0.10004659, 0.10004658, 0.5997803]","[0.10000094, 0.10000099, 0.59999615, 0.10000102, 0.100000896]"
_aCk-ldEioI-24,"[0.10003493, 0.59986705, 0.10002588, 0.10004236, 0.10002973]","[0.10001533, 0.59991497, 0.10002166, 0.10002166, 0.10002636]"
_aCk-ldEioI-25,"[0.59989256, 0.10002953, 0.100029506, 0.10002697, 0.10002144]","[0.100007825, 0.10000638, 0.5999736, 0.1000068, 0.10000539]"
_aCk-ldEioI-26,"[0.1000228, 0.1000228, 0.59990877, 0.1000228, 0.10002281]","[0.10002281, 0.10001308, 0.10002281, 0.10008025, 0.599861]"
_aCk-ldEioI-27,"[0.5999613, 0.100010976, 0.10000732, 0.10000822, 0.1000122]","[0.5999911, 0.10000199, 0.100001924, 0.10000273, 0.10000225]"
_aCk-ldEioI-28,"[0.10000894, 0.100022815, 0.59992266, 0.10002281, 0.100022815]","[0.10002669, 0.10003103, 0.59989995, 0.10002092, 0.10002138]"
_aCk-ldEioI-29,"[0.10000506, 0.100007966, 0.100007966, 0.10000557, 0.59997344]","[0.100030325, 0.5998854, 0.10002954, 0.10002355, 0.10003115]"
_aCk-ldEioI-30,"[0.10001162, 0.10001754, 0.5999544, 0.10000772, 0.10000869]","[0.10001006, 0.100011, 0.10001007, 0.5999616, 0.10000729]"
_aCk-ldEioI-31,"[0.10001058, 0.10000907, 0.59995574, 0.10001272, 0.100011915]","[0.5999519, 0.100013524, 0.100010134, 0.1000114, 0.10001304]"
_aCk-ldEioI-32,"[0.1000167, 0.5999393, 0.10002282, 0.10000806, 0.10001316]","[0.10001946, 0.100011855, 0.10000854, 0.10001186, 0.5999483]"
_aCk-ldEioI-33,"[0.10003556, 0.5998851, 0.10003556, 0.100019, 0.10002475]","[0.10000582, 0.5999549, 0.10002265, 0.10001155, 0.10000507]"
_aCk-ldEioI-34,"[0.10004097, 0.10001872, 0.59986997, 0.10002935, 0.10004098]","[0.100028485, 0.1000449, 0.100031346, 0.59986395, 0.100031346]"
_aCk-ldEioI-35,"[0.100009464, 0.10000613, 0.5999686, 0.10000759, 0.10000825]","[0.10001739, 0.100027405, 0.59990185, 0.10002299, 0.100030355]"
_aCk-ldEioI-36,"[0.100015536, 0.10001976, 0.59992015, 0.10001739, 0.10002718]","[0.10001043, 0.5999551, 0.10001023, 0.100012116, 0.100012116]"
_aCk-ldEioI-37,"[0.59986585, 0.10004098, 0.10004099, 0.10002285, 0.10002934]","[0.10001653, 0.59992135, 0.10001707, 0.100019634, 0.10002541]"
_aCk-ldEioI-38,"[0.10002281, 0.10005259, 0.10001447, 0.5999018, 0.10000836]","[0.1000038, 0.10000346, 0.59998477, 0.10000346, 0.1000045]"
_aCk-ldEioI-39,"[0.10001087, 0.10001317, 0.10002282, 0.10001317, 0.59994]","[0.100022845, 0.1002831, 0.5991279, 0.10028305, 0.100283116]"
_aCk-ldEioI-40,"[0.10004537, 0.100056395, 0.100022934, 0.10002089, 0.5998544]","[0.10003898, 0.5998459, 0.10002887, 0.10004726, 0.100038975]"
_aCk-ldEioI-41,"[0.5999785, 0.10000622, 0.10000507, 0.10000559, 0.100004636]","[0.1000054, 0.100003876, 0.5999845, 0.10000354, 0.10000263]"
_aCk-ldEioI-42,"[0.100008845, 0.100016356, 0.10001274, 0.5999457, 0.100016356]","[0.59989613, 0.10004132, 0.10000791, 0.10004132, 0.10001331]"
_aCk-ldEioI-43,"[0.10002281, 0.10001383, 0.100062214, 0.1000228, 0.5998783]","[0.10001796, 0.59992605, 0.10001675, 0.10001394, 0.1000253]"
_aCk-ldEioI-44,"[0.59991133, 0.10001799, 0.10002289, 0.10003149, 0.10001625]","[0.10001509, 0.10001075, 0.59994805, 0.100012794, 0.10001329]"
_aCk-ldEioI-45,"[0.10002796, 0.10002521, 0.10002521, 0.1000252, 0.5998964]","[0.100032866, 0.100020856, 0.10001276, 0.10001638, 0.5999172]"
_aCk-ldEioI-46,"[0.100115925, 0.100031294, 0.10004943, 0.10011509, 0.59968823]","[0.100080065, 0.599804, 0.100013085, 0.10008003, 0.10002281]"
_aCk-ldEioI-47,"[0.10005863, 0.5997034, 0.10005859, 0.10012081, 0.100058585]","[0.10001338, 0.10000919, 0.100009196, 0.5999573, 0.100010894]"
j-31YhzGo-Q-1,"[0.100019425, 0.100018546, 0.10009953, 0.10009956, 0.5997629]","[0.100026056, 0.10003236, 0.10002785, 0.10002307, 0.59989065]"
j-31YhzGo-Q-2,"[0.100099675, 0.10009971, 0.5997635, 0.100018546, 0.10001854]","[0.100024596, 0.10002044, 0.100023024, 0.59989446, 0.10003747]"
j-31YhzGo-Q-3,"[0.10000712, 0.100006506, 0.10001147, 0.100006506, 0.5999684]","[0.5998944, 0.10002722, 0.10002586, 0.10002638, 0.10002612]"
j-31YhzGo-Q-4,"[0.100008935, 0.59996426, 0.100006014, 0.100011796, 0.100008935]","[0.10000345, 0.10000294, 0.100003496, 0.10000294, 0.59998715]"
j-31YhzGo-Q-5,"[0.1000228, 0.1000228, 0.10001059, 0.599921, 0.1000228]","[0.59989405, 0.10003466, 0.10002143, 0.1000233, 0.10002657]"
j-31YhzGo-Q-6,"[0.1000167, 0.10003599, 0.5998474, 0.100083254, 0.1000167]","[0.10000173, 0.100002214, 0.10000204, 0.5999915, 0.100002535]"
j-31YhzGo-Q-7,"[0.10001586, 0.100034535, 0.100020625, 0.599906, 0.10002293]","[0.10000364, 0.100003354, 0.10000399, 0.10000369, 0.5999853]"
j-31YhzGo-Q-8,"[0.10000991, 0.10000771, 0.10000632, 0.10001382, 0.59996223]","[0.100005336, 0.100004405, 0.10000483, 0.1000114, 0.59997404]"
j-31YhzGo-Q-9,"[0.10002086, 0.5999127, 0.1000175, 0.10002586, 0.10002309]","[0.10000879, 0.10002929, 0.10002476, 0.5999124, 0.10002476]"
j-31YhzGo-Q-10,"[0.5999404, 0.10001188, 0.1000135, 0.10001856, 0.100015625]","[0.100022614, 0.59989667, 0.10003089, 0.10002329, 0.10002655]"
j-31YhzGo-Q-11,"[0.100014165, 0.59995556, 0.100006185, 0.10000991, 0.100014165]","[0.10000265, 0.10000229, 0.59998804, 0.100003816, 0.10000323]"
j-31YhzGo-Q-12,"[0.10005525, 0.599748, 0.10005524, 0.100037545, 0.10010392]","[0.5999915, 0.100001946, 0.100001805, 0.1000021, 0.10000266]"
j-31YhzGo-Q-13,"[0.100009255, 0.10001317, 0.5999439, 0.10001087, 0.10002282]","[0.100019604, 0.59991723, 0.10001745, 0.1000261, 0.10001961]"
j-31YhzGo-Q-14,"[0.100036, 0.10002283, 0.5998219, 0.100083254, 0.100036]","[0.10001592, 0.10000801, 0.59994906, 0.10001393, 0.10001309]"
j-31YhzGo-Q-15,"[0.10001739, 0.10002288, 0.10001739, 0.10002288, 0.59991944]","[0.10002889, 0.10004273, 0.1000362, 0.59984946, 0.10004272]"
j-31YhzGo-Q-16,"[0.100025065, 0.10002297, 0.10002297, 0.599906, 0.10002297]","[0.10001135, 0.5999592, 0.100010835, 0.100008965, 0.10000968]"
j-31YhzGo-Q-17,"[0.10001803, 0.10001739, 0.59992564, 0.10002025, 0.10001871]","[0.10001351, 0.5999487, 0.100011155, 0.10001715, 0.10000951]"
j-31YhzGo-Q-18,"[0.10003771, 0.100037694, 0.10003769, 0.59978306, 0.100103855]","[0.10002402, 0.10002662, 0.10002053, 0.5999036, 0.10002525]"
j-31YhzGo-Q-19,"[0.10002286, 0.100014865, 0.5999223, 0.100031234, 0.10000876]","[0.10000209, 0.59999245, 0.10000137, 0.1000017, 0.100002356]"
j-31YhzGo-Q-20,"[0.10007106, 0.5998486, 0.10002283, 0.10002283, 0.100034654]","[0.5999901, 0.100002505, 0.10000212, 0.100002855, 0.10000241]"
j-31YhzGo-Q-21,"[0.10005245, 0.59983027, 0.10002817, 0.10005244, 0.10003666]","[0.10000281, 0.10000241, 0.59999037, 0.1000022, 0.10000222]"
j-31YhzGo-Q-22,"[0.100027345, 0.10003399, 0.59986645, 0.10004489, 0.100027345]","[0.1000052, 0.5999836, 0.10000343, 0.10000393, 0.10000388]"
j-31YhzGo-Q-23,"[0.10001679, 0.10002792, 0.10002792, 0.10001935, 0.599908]","[0.10000164, 0.10000198, 0.599993, 0.10000196, 0.100001395]"
l0eZjCT9TAk-1,"[0.10004436, 0.59983677, 0.10003018, 0.10004436, 0.10004437]","[0.10000293, 0.10000258, 0.100003615, 0.59998757, 0.10000328]"
l0eZjCT9TAk-2,"[0.100012615, 0.5999012, 0.100028686, 0.10001899, 0.10003851]",[]
l0eZjCT9TAk-3,"[0.100015536, 0.10004267, 0.5999183, 0.10001177, 0.10001177]","[0.10002173, 0.10001213, 0.10001557, 0.100021735, 0.59992886]"
l0eZjCT9TAk-4,"[0.100018, 0.59991795, 0.100017995, 0.10003122, 0.100014865]","[0.10000743, 0.59996617, 0.10001002, 0.10000802, 0.10000835]"
l0eZjCT9TAk-5,"[0.5999153, 0.10001948, 0.100022875, 0.100022875, 0.10001946]","[0.1000316, 0.5998905, 0.100025274, 0.10003058, 0.10002208]"
l0eZjCT9TAk-6,"[0.5999234, 0.100006305, 0.10001815, 0.10003397, 0.10001815]","[0.10001252, 0.10000835, 0.1000169, 0.59995025, 0.10001201]"
l0eZjCT9TAk-7,"[0.1000129, 0.1000129, 0.100015156, 0.10001836, 0.59994066]","[0.100002594, 0.10000242, 0.100002795, 0.59999007, 0.10000213]"
l0eZjCT9TAk-8,"[0.10001383, 0.100022785, 0.5999178, 0.10002279, 0.10002276]","[0.10000184, 0.10000193, 0.5999931, 0.1000013, 0.1000018]"
l0eZjCT9TAk-9,"[0.10002286, 0.59986126, 0.100018725, 0.10002936, 0.10006781]","[0.10002441, 0.10002478, 0.10002725, 0.10002305, 0.5999005]"
l0eZjCT9TAk-10,"[0.10001061, 0.100010015, 0.10001128, 0.10001061, 0.5999575]","[0.59997475, 0.10000628, 0.100008, 0.100004636, 0.10000628]"
l0eZjCT9TAk-11,"[0.10002718, 0.5999259, 0.10001739, 0.10001403, 0.100015536]","[0.100008875, 0.10001377, 0.5999544, 0.10001201, 0.1000109]"
l0eZjCT9TAk-12,"[0.10003208, 0.10002832, 0.59986377, 0.10003208, 0.10004372]","[0.10000219, 0.100002095, 0.5999922, 0.10000152, 0.100002006]"
l0eZjCT9TAk-13,"[0.59994614, 0.10001086, 0.10001317, 0.10001317, 0.10001668]","[0.10002549, 0.1000221, 0.10002686, 0.59990245, 0.10002313]"
l0eZjCT9TAk-14,"[0.100028664, 0.100022845, 0.10002283, 0.100022845, 0.5999028]","[0.10004826, 0.10003959, 0.10002915, 0.100025766, 0.5998573]"
l0eZjCT9TAk-15,"[0.5998784, 0.10002719, 0.10001739, 0.100033484, 0.100043595]","[0.10002589, 0.10002058, 0.10003496, 0.5998648, 0.1000538]"
l0eZjCT9TAk-16,"[0.100029364, 0.10008064, 0.100029364, 0.100029364, 0.5998313]","[0.100009926, 0.5999712, 0.100005314, 0.10000753, 0.10000605]"
l0eZjCT9TAk-17,"[0.10002872, 0.10012096, 0.100038595, 0.10012057, 0.59969115]","[0.59995306, 0.10000922, 0.10000879, 0.100014485, 0.100014456]"
l0eZjCT9TAk-18,"[0.5998753, 0.1000229, 0.10002642, 0.10004899, 0.100026414]","[0.10000688, 0.10000688, 0.100005865, 0.10000511, 0.5999752]"
l0eZjCT9TAk-19,"[0.10001274, 0.10001482, 0.10001771, 0.5999436, 0.10001118]","[0.5999713, 0.10000809, 0.10000994, 0.10000434, 0.10000631]"
l0eZjCT9TAk-20,"[0.1000099, 0.10006219, 0.10002279, 0.5998823, 0.1000228]","[0.100019984, 0.100008875, 0.100009985, 0.100014515, 0.5999466]"
l0eZjCT9TAk-21,"[0.100023, 0.10002302, 0.10004558, 0.100024745, 0.5998836]","[0.10000763, 0.10000708, 0.100010455, 0.5999666, 0.10000827]"
l0eZjCT9TAk-22,"[0.10000544, 0.10000748, 0.10000749, 0.10000922, 0.59997034]","[0.5999853, 0.10000245, 0.10000361, 0.10000378, 0.10000487]"
l0eZjCT9TAk-23,"[0.100015804, 0.10000986, 0.10000986, 0.59995615, 0.10000831]","[0.10001841, 0.100016735, 0.10010093, 0.100090295, 0.59977365]"
l0eZjCT9TAk-24,"[0.10002289, 0.5999125, 0.10002007, 0.10001788, 0.10002662]","[0.10000793, 0.10000667, 0.59996885, 0.10000843, 0.100008115]"
l0eZjCT9TAk-25,"[0.5998723, 0.10002286, 0.100041, 0.10002286, 0.10004099]","[0.2, 0.2, 0.2, 0.2, 0.2]"
l0eZjCT9TAk-26,"[0.5999043, 0.10002281, 0.10001121, 0.100046664, 0.10001504]","[0.59996104, 0.10001323, 0.10000968, 0.100006305, 0.10000968]"
l0eZjCT9TAk-27,"[0.5998772, 0.10003701, 0.10003208, 0.100025356, 0.10002833]","[0.10005703, 0.5998752, 0.100017555, 0.10003264, 0.100017555]"
l0eZjCT9TAk-28,"[0.59991205, 0.10001503, 0.10001504, 0.100011215, 0.10004667]","[0.5999009, 0.10002765, 0.10003059, 0.100014515, 0.10002637]"
l0eZjCT9TAk-29,"[0.5998982, 0.10002123, 0.10002123, 0.10002964, 0.10002965]","[0.10000373, 0.5999863, 0.10000334, 0.10000316, 0.10000342]"
l0eZjCT9TAk-30,"[0.10003494, 0.5998534, 0.10005378, 0.10003493, 0.10002293]","[0.10001842, 0.100016214, 0.1000332, 0.100016214, 0.5999159]"
l0eZjCT9TAk-31,"[0.10003152, 0.59985256, 0.10003883, 0.100026526, 0.10005058]","[0.5999704, 0.10000737, 0.100005314, 0.10000846, 0.10000846]"
l0eZjCT9TAk-32,"[0.100035995, 0.5999255, 0.10001561, 0.10000725, 0.10001562]","[0.10000171, 0.59999406, 0.10000126, 0.10000135, 0.10000162]"
l0eZjCT9TAk-33,"[0.100017555, 0.10003265, 0.10002284, 0.10003265, 0.5998943]","[0.100045346, 0.10003792, 0.5998627, 0.10002545, 0.10002858]"
l0eZjCT9TAk-34,"[0.10001715, 0.10001074, 0.10001532, 0.10000828, 0.5999485]","[0.5999749, 0.10000443, 0.100006625, 0.10000642, 0.10000765]"
l0eZjCT9TAk-35,"[0.59990644, 0.100022875, 0.10001483, 0.100027926, 0.10002792]","[0.1000058, 0.10000371, 0.10000341, 0.59998447, 0.10000257]"
l0eZjCT9TAk-36,"[0.10006261, 0.10002286, 0.10003967, 0.10001887, 0.599856]","[0.5999827, 0.10000341, 0.10000659, 0.10000415, 0.10000316]"
l0eZjCT9TAk-37,"[0.100022934, 0.10002562, 0.599915, 0.100017466, 0.10001897]","[0.10002234, 0.10002319, 0.1000208, 0.100026205, 0.59990746]"
l0eZjCT9TAk-38,"[0.1000526, 0.10001447, 0.10001447, 0.1000228, 0.5998956]","[0.2, 0.2, 0.2, 0.2, 0.2]"
l0eZjCT9TAk-39,"[0.10000604, 0.100005254, 0.100005254, 0.10000562, 0.59997785]","[0.5999538, 0.10001138, 0.10001229, 0.10001211, 0.10001043]"
l0eZjCT9TAk-40,"[0.10001095, 0.59994775, 0.100015536, 0.10001363, 0.10001214]","[0.100016944, 0.10001693, 0.10001348, 0.59993917, 0.10001348]"
l0eZjCT9TAk-41,"[0.10002498, 0.5999075, 0.10002499, 0.10002126, 0.10002125]","[0.10002529, 0.10001794, 0.59991586, 0.10001794, 0.100022934]"
l0eZjCT9TAk-42,"[0.10002088, 0.59993255, 0.10001042, 0.100015275, 0.10002088]","[0.100018814, 0.1000086, 0.5999481, 0.10001103, 0.10001348]"
l0eZjCT9TAk-43,"[0.10002282, 0.10002282, 0.100033544, 0.100033544, 0.59988725]","[0.10004314, 0.100027576, 0.10002229, 0.10004315, 0.5998639]"
l0eZjCT9TAk-44,"[0.10001897, 0.10002901, 0.10003347, 0.599879, 0.10003954]","[0.10000176, 0.100001894, 0.10000197, 0.10000222, 0.59999216]"
l0eZjCT9TAk-45,"[0.5999022, 0.10001874, 0.1000271, 0.10002709, 0.10002487]","[0.06668142, 0.06667652, 0.06668072, 0.7332791, 0.06668219]"
l0eZjCT9TAk-46,"[0.5998825, 0.10003039, 0.10003039, 0.1000204, 0.10003634]","[0.5999159, 0.10002308, 0.100024335, 0.10002196, 0.100014746]"
l0eZjCT9TAk-47,"[0.05000945, 0.050009456, 0.7999456, 0.050026063, 0.05000945]","[0.10000274, 0.10000274, 0.599986, 0.10000424, 0.10000424]"
l0eZjCT9TAk-48,"[0.10001033, 0.5999406, 0.10001032, 0.10001033, 0.100028396]","[0.10000715, 0.59991425, 0.10003224, 0.10001414, 0.10003226]"
l0eZjCT9TAk-49,"[0.5991278, 0.10028309, 0.1002831, 0.100283116, 0.100022845]","[0.5998489, 0.1000202, 0.10002672, 0.10005205, 0.10005208]"
l0eZjCT9TAk-50,"[0.10002281, 0.5998514, 0.1000228, 0.10008018, 0.1000228]","[0.10005791, 0.10005125, 0.100026056, 0.5998211, 0.100043684]"
l0eZjCT9TAk-51,"[0.10003302, 0.10002289, 0.10002289, 0.10003303, 0.59988815]","[0.100016065, 0.10002566, 0.10002566, 0.10002916, 0.59990346]"
l0eZjCT9TAk-52,"[0.10000991, 0.10001504, 0.5999501, 0.10001504, 0.10000991]","[0.100016564, 0.10001779, 0.5999194, 0.1000178, 0.10002844]"
l0eZjCT9TAk-53,"[0.5999179, 0.10002291, 0.10002041, 0.10002041, 0.1000184]","[0.10005526, 0.100037545, 0.10010409, 0.100037545, 0.59976554]"
l0eZjCT9TAk-54,"[0.100022905, 0.100026526, 0.10002016, 0.59991026, 0.100020155]","[0.59985363, 0.10006063, 0.10000694, 0.100018114, 0.10006066]"
l0eZjCT9TAk-55,"[0.100009955, 0.100009955, 0.10000867, 0.59995556, 0.10001588]","[0.10002291, 0.10005555, 0.5998657, 0.10002051, 0.10003537]"
l0eZjCT9TAk-56,"[0.100004725, 0.10000357, 0.10000288, 0.59998524, 0.10000357]","[0.10001503, 0.10001183, 0.10000903, 0.59995127, 0.10001288]"
7C7BRIdtdS4-1,"[0.100022994, 0.10002298, 0.100021355, 0.10002135, 0.59991133]","[0.100006565, 0.10000572, 0.100006565, 0.100006804, 0.59997433]"
7C7BRIdtdS4-2,"[0.10001551, 0.100017376, 0.100019746, 0.100019746, 0.5999276]","[0.100024916, 0.10004114, 0.5998784, 0.10003046, 0.10002511]"
7C7BRIdtdS4-3,"[0.100011244, 0.100015916, 0.100023314, 0.10001292, 0.5999366]","[0.10002436, 0.100024365, 0.10002309, 0.10001519, 0.599913]"
7C7BRIdtdS4-4,"[0.10000994, 0.10003332, 0.599928, 0.10001156, 0.10001717]","[0.10002735, 0.10002313, 0.10002147, 0.5999117, 0.10001632]"
7C7BRIdtdS4-5,"[0.10002126, 0.10001638, 0.5999181, 0.10002126, 0.10002297]","[0.100025944, 0.10002735, 0.100024655, 0.5998955, 0.10002663]"
7C7BRIdtdS4-6,"[0.10002167, 0.10002303, 0.5999189, 0.10001472, 0.10002166]","[0.100004256, 0.100004755, 0.5999831, 0.100003056, 0.10000486]"
7C7BRIdtdS4-7,"[0.59982795, 0.100035876, 0.100035876, 0.10005017, 0.100050144]","[0.100027345, 0.10003399, 0.5998818, 0.10002288, 0.10003398]"
7C7BRIdtdS4-8,"[0.10001682, 0.100025244, 0.59991586, 0.10002103, 0.10002102]","[0.1000299, 0.10002257, 0.100020684, 0.5999036, 0.100023285]"
7C7BRIdtdS4-9,"[0.10002908, 0.10001906, 0.10003954, 0.5998804, 0.1000319]","[0.5999022, 0.10000991, 0.1000607, 0.10000991, 0.10001728]"
7C7BRIdtdS4-10,"[0.1000124, 0.10001413, 0.59994286, 0.100014135, 0.100016445]","[0.10002312, 0.10001936, 0.59991944, 0.1000138, 0.10002431]"
7C7BRIdtdS4-11,"[0.10000813, 0.10001274, 0.10001778, 0.10001274, 0.59994864]","[0.100022845, 0.59988207, 0.100022845, 0.10006232, 0.10000993]"
7C7BRIdtdS4-12,"[0.10001596, 0.10002279, 0.1000084, 0.10001596, 0.5999369]","[0.5999753, 0.10000501, 0.100006275, 0.10000403, 0.10000937]"
7C7BRIdtdS4-13,"[0.10002287, 0.10001724, 0.100019656, 0.10002287, 0.59991735]","[0.100031376, 0.10003642, 0.100026906, 0.10002962, 0.5998756]"
7C7BRIdtdS4-14,"[0.100010365, 0.100017555, 0.100012004, 0.5999425, 0.10001755]","[0.5999097, 0.10002283, 0.10003188, 0.10001779, 0.10001779]"
7C7BRIdtdS4-15,"[0.100013085, 0.10002281, 0.100080095, 0.10008006, 0.5998039]","[0.5999446, 0.10001094, 0.10000682, 0.100014776, 0.10002283]"
7C7BRIdtdS4-16,"[0.10001969, 0.5999235, 0.1000212, 0.100017235, 0.100018375]","[0.10001146, 0.100013085, 0.10001475, 0.100010924, 0.5999498]"
7C7BRIdtdS4-17,"[0.10002281, 0.10001448, 0.10002281, 0.5999171, 0.10002281]","[0.1000054, 0.10000691, 0.59997433, 0.10000719, 0.10000617]"
7C7BRIdtdS4-18,"[0.1000309, 0.1000182, 0.1000182, 0.10002291, 0.5999098]","[0.10000556, 0.10000396, 0.10000396, 0.10000373, 0.5999828]"
7C7BRIdtdS4-19,"[0.5999333, 0.10001822, 0.10001513, 0.1000182, 0.10001513]","[0.10000217, 0.10000163, 0.10000182, 0.59999263, 0.10000172]"
7C7BRIdtdS4-20,"[0.5999346, 0.10000993, 0.10000993, 0.100030534, 0.100015]","[0.10003647, 0.100038275, 0.10003826, 0.10003066, 0.5998563]"
7C7BRIdtdS4-21,"[0.5999145, 0.100011766, 0.10001553, 0.10004268, 0.10001553]","[0.10000638, 0.10000798, 0.10000797, 0.10001233, 0.59996533]"
7C7BRIdtdS4-22,"[0.10001286, 0.5999249, 0.100022875, 0.100022875, 0.10001647]","[0.59989893, 0.10003465, 0.10002645, 0.100018576, 0.100021385]"
7C7BRIdtdS4-23,"[0.10002714, 0.10006282, 0.5998558, 0.10002714, 0.100027144]","[0.5999949, 0.10000081, 0.10000088, 0.10000166, 0.10000175]"
7C7BRIdtdS4-24,"[0.10003882, 0.5998693, 0.100038774, 0.10002653, 0.10002653]","[0.1000065, 0.10000592, 0.5999726, 0.10000812, 0.10000684]"
7C7BRIdtdS4-25,"[0.5998759, 0.100037456, 0.10003745, 0.10002631, 0.100022905]","[0.599965, 0.100011766, 0.10000543, 0.10000718, 0.100010626]"
7C7BRIdtdS4-26,"[0.10001997, 0.100033045, 0.59989727, 0.100024894, 0.10002489]","[0.10006224, 0.59986, 0.100007735, 0.10006225, 0.100007735]"
7C7BRIdtdS4-27,"[0.10001896, 0.5999127, 0.100014105, 0.10002075, 0.100033455]","[0.100006334, 0.10000582, 0.1000086, 0.10000978, 0.59996945]"
7C7BRIdtdS4-28,"[0.100019574, 0.100022875, 0.59991485, 0.1000152, 0.100027524]","[0.10000674, 0.10000397, 0.10000598, 0.59997886, 0.10000447]"
7C7BRIdtdS4-29,"[0.10002279, 0.10002279, 0.10002279, 0.10001446, 0.5999172]","[0.10002568, 0.100011736, 0.10001433, 0.5999226, 0.100025676]"
7C7BRIdtdS4-30,"[0.100020416, 0.5999157, 0.1000204, 0.100021064, 0.10002245]","[0.10000824, 0.59997284, 0.10000634, 0.100006476, 0.10000607]"
7C7BRIdtdS4-31,"[0.10003207, 0.10003209, 0.10002535, 0.10003701, 0.5998735]","[0.599892, 0.10002729, 0.10002434, 0.10002729, 0.10002905]"
7C7BRIdtdS4-32,"[0.100015454, 0.10001684, 0.10002169, 0.10001684, 0.59992915]","[0.1000069, 0.100011505, 0.10000692, 0.59996223, 0.10001243]"
7C7BRIdtdS4-33,"[0.5999104, 0.10002294, 0.10002294, 0.10002294, 0.10002081]","[0.10002, 0.10002, 0.10003219, 0.5999011, 0.10002676]"
7C7BRIdtdS4-34,"[0.10002281, 0.10002281, 0.10002281, 0.100080155, 0.59985137]","[0.100003794, 0.5999775, 0.10000584, 0.10000518, 0.10000768]"
7C7BRIdtdS4-35,"[0.10001516, 0.100012906, 0.100018375, 0.100018375, 0.59993523]","[0.2, 0.2, 0.2, 0.2, 0.2]"
7C7BRIdtdS4-36,"[0.10001397, 0.10000941, 0.1000071, 0.100013964, 0.59995556]","[0.10002711, 0.10002489, 0.100024894, 0.10001766, 0.5999055]"
7C7BRIdtdS4-37,"[0.5998559, 0.100028455, 0.10003233, 0.10002843, 0.10005485]","[0.10001608, 0.10001983, 0.10002188, 0.59992033, 0.10002188]"
