index,question,answer
noF_RWMI6Dg-7,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.014520465), (1, 0.014361218), (2, 0.014190269), (3, 0.014446197), (4, 0.016385065), (5, 0.014888537), (6, 0.015216834), (7, 0.014159179), (8, 0.014412404), (9, 0.013610699), (10, 0.016125906), (11, 0.0140932035), (12, 0.01408527), (13, 0.57024807), (14, 0.015453042), (15, 0.014492221), (16, 0.015727198), (17, 0.01642407), (18, 0.015289202), (19, 0.014302246), (20, 0.01521243), (21, 0.014051281), (22, 0.013660699), (23, 0.016530065), (24, 0.014245419), (25, 0.014754041), (26, 0.014265697), (27, 0.014756186), (28, 0.014902307), (29, 0.015190607)]"
noF_RWMI6Dg-8,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054621343), (1, 0.00540223), (2, 0.0053379247), (3, 0.005434197), (4, 0.006163537), (5, 0.005600591), (6, 0.22437519), (7, 0.00532623), (8, 0.0054214853), (9, 0.0051199095), (10, 0.00606605), (11, 0.0053014117), (12, 0.005298428), (13, 0.006002427), (14, 0.0058129397), (15, 0.0054515097), (16, 0.005916069), (17, 0.006178209), (18, 0.36827195), (19, 0.0053800475), (20, 0.005722429), (21, 0.005285642), (22, 0.0051387176), (23, 0.006218081), (24, 0.005358671), (25, 0.2567169), (26, 0.005366299), (27, 0.005550805), (28, 0.0056057707), (29, 0.00571422)]"
noF_RWMI6Dg-9,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.009343317), (1, 0.009240847), (2, 0.009130849), (3, 0.009295528), (4, 0.010543109), (5, 0.009580155), (6, 0.4198496), (7, 0.009110844), (8, 0.009273783), (9, 0.00875792), (10, 0.010376351), (11, 0.009068391), (12, 0.009063287), (13, 0.01026752), (14, 0.009943391), (15, 0.009325143), (16, 0.0101197995), (17, 0.010568206), (18, 0.009837966), (19, 0.009202901), (20, 0.009788567), (21, 0.0090414155), (22, 0.008790093), (23, 0.01063641), (24, 0.31231305), (25, 0.009493613), (26, 0.0091793835), (27, 0.009494993), (28, 0.0095890155), (29, 0.009774525)]"
noF_RWMI6Dg-10,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.00688845), (1, 0.006812903), (2, 0.006731806), (3, 0.0068532173), (4, 0.0077730087), (5, 0.0070630615), (6, 0.007218804), (7, 0.006717057), (8, 0.0068371864), (9, 0.006456861), (10, 0.007650065), (11, 0.0066857585), (12, 0.0066819955), (13, 0.007569828), (14, 0.0073308605), (15, 0.006875051), (16, 0.007460919), (17, 0.0077915117), (18, 0.0072531356), (19, 0.59954244), (20, 0.007216715), (21, 0.006665871), (22, 0.00648058), (23, 0.007841796), (24, 0.006757969), (25, 0.006999257), (26, 0.006767589), (27, 0.20280033), (28, 0.0070695938), (29, 0.007206362)]"
noF_RWMI6Dg-11,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.006886455), (1, 0.0068109306), (2, 0.0067298566), (3, 0.0068512326), (4, 0.0077707577), (5, 0.0070610163), (6, 0.0072167143), (7, 0.0067151124), (8, 0.0068352064), (9, 0.0064549907), (10, 0.0076478496), (11, 0.42467308), (12, 0.0066800606), (13, 0.007567636), (14, 0.007328738), (15, 0.0068730605), (16, 0.007458759), (17, 0.0077892556), (18, 0.0072510354), (19, 0.006782963), (20, 0.0072146254), (21, 0.006663941), (22, 0.0064787036), (23, 0.007839525), (24, 0.0067560123), (25, 0.0069972305), (26, 0.0067656296), (27, 0.006998248), (28, 0.0070675467), (29, 0.3778338)]"
noF_RWMI6Dg-12,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045157275), (1, 0.004466203), (2, 0.0044130394), (3, 0.0044926307), (4, 0.40231702), (5, 0.004630194), (6, 0.0047322917), (7, 0.004403371), (8, 0.0044821217), (9, 0.0042327987), (10, 0.0050150044), (11, 0.004382853), (12, 0.0043803863), (13, 0.0049624057), (14, 0.00480575), (15, 0.0045069437), (16, 0.00489101), (17, 0.00510773), (18, 0.0047547976), (19, 0.0044478634), (20, 0.0047309217), (21, 0.004369816), (22, 0.0042483485), (23, 0.005140694), (24, 0.0044301907), (25, 0.23621932), (26, 0.004436497), (27, 0.23712543), (28, 0.0046344767), (29, 0.004724135)]"
noF_RWMI6Dg-13,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0068890546), (1, 0.0068135015), (2, 0.22745486), (3, 0.006853819), (4, 0.007773691), (5, 0.0070636817), (6, 0.007219438), (7, 0.006717647), (8, 0.006837786), (9, 0.0064574275), (10, 0.0076507363), (11, 0.006686345), (12, 0.0066825817), (13, 0.0075704926), (14, 0.007331504), (15, 0.0068756547), (16, 0.0074615744), (17, 0.007792196), (18, 0.007253772), (19, 0.006785523), (20, 0.0072173486), (21, 0.006666456), (22, 0.0064811492), (23, 0.007842484), (24, 0.5745751), (25, 0.0069998717), (26, 0.0067681833), (27, 0.0070008896), (28, 0.0070702145), (29, 0.0072069946)]"
noF_RWMI6Dg-14,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.014520737), (1, 0.014361487), (2, 0.014190535), (3, 0.014446468), (4, 0.016385373), (5, 0.0148888165), (6, 0.01521712), (7, 0.014159445), (8, 0.014412675), (9, 0.013610954), (10, 0.016126208), (11, 0.014093468), (12, 0.014085535), (13, 0.015957072), (14, 0.56973624), (15, 0.014492493), (16, 0.015727494), (17, 0.016424377), (18, 0.015289489), (19, 0.0143025145), (20, 0.015212715), (21, 0.0140515445), (22, 0.013660955), (23, 0.016530374), (24, 0.014245686), (25, 0.014754318), (26, 0.014265966), (27, 0.0147564635), (28, 0.014902586), (29, 0.015190892)]"
noF_RWMI6Dg-15,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.009348128), (1, 0.009245606), (2, 0.009135551), (3, 0.009300315), (4, 0.0105485385), (5, 0.009585089), (6, 0.009796443), (7, 0.36788407), (8, 0.009278559), (9, 0.00876243), (10, 0.010381695), (11, 0.009073061), (12, 0.0090679545), (13, 0.010272808), (14, 0.009948512), (15, 0.009329945), (16, 0.010125011), (17, 0.010573649), (18, 0.009843033), (19, 0.36349636), (20, 0.0097936075), (21, 0.009046072), (22, 0.00879462), (23, 0.010641888), (24, 0.009171057), (25, 0.009498502), (26, 0.009184111), (27, 0.009499883), (28, 0.009593953), (29, 0.0097795585)]"
noF_RWMI6Dg-16,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.005455066), (1, 0.0053952397), (2, 0.0053310175), (3, 0.005427165), (4, 0.006155561), (5, 0.0055933436), (6, 0.0057166787), (7, 0.005319338), (8, 0.0054144696), (9, 0.005113284), (10, 0.0060582003), (11, 0.0052945516), (12, 0.005291572), (13, 0.00599466), (14, 0.005805418), (15, 0.3694886), (16, 0.0059084133), (17, 0.006170214), (18, 0.005743866), (19, 0.0053730854), (20, 0.005715024), (21, 0.0052788025), (22, 0.005132068), (23, 0.0062100347), (24, 0.47386315), (25, 0.005542816), (26, 0.0053593544), (27, 0.005543622), (28, 0.0055985167), (29, 0.0057068258)]"
noF_RWMI6Dg-17,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.009343029), (1, 0.009240562), (2, 0.009130567), (3, 0.009295242), (4, 0.010542785), (5, 0.009579861), (6, 0.0097910995), (7, 0.37480843), (8, 0.009273498), (9, 0.00875765), (10, 0.0103760315), (11, 0.009068112), (12, 0.3565789), (13, 0.010267205), (14, 0.009943085), (15, 0.009324856), (16, 0.0101194875), (17, 0.010567881), (18, 0.009837664), (19, 0.009202618), (20, 0.009788265), (21, 0.009041138), (22, 0.0087898215), (23, 0.010636083), (24, 0.0091660535), (25, 0.00949332), (26, 0.009179101), (27, 0.0094947005), (28, 0.00958872), (29, 0.009774224)]"
noF_RWMI6Dg-18,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.009342523), (1, 0.009240063), (2, 0.009130074), (3, 0.009294739), (4, 0.010542214), (5, 0.009579342), (6, 0.00979057), (7, 0.009110071), (8, 0.009272996), (9, 0.008757177), (10, 0.010375471), (11, 0.009067621), (12, 0.009062517), (13, 0.01026665), (14, 0.009942547), (15, 0.009324351), (16, 0.010118941), (17, 0.010567309), (18, 0.009837132), (19, 0.009202121), (20, 0.009787736), (21, 0.009040649), (22, 0.008789347), (23, 0.010635507), (24, 0.7223948), (25, 0.009492807), (26, 0.009178605), (27, 0.009494187), (28, 0.0095882015), (29, 0.009773695)]"
noF_RWMI6Dg-19,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.014520983), (1, 0.01436173), (2, 0.014190774), (3, 0.014446712), (4, 0.01638565), (5, 0.014889068), (6, 0.015217377), (7, 0.014159684), (8, 0.014412919), (9, 0.013611185), (10, 0.016126482), (11, 0.014093706), (12, 0.014085773), (13, 0.015957342), (14, 0.015453594), (15, 0.5687681), (16, 0.01572776), (17, 0.016424656), (18, 0.015289747), (19, 0.014302757), (20, 0.015212973), (21, 0.014051783), (22, 0.013661186), (23, 0.016530653), (24, 0.014245927), (25, 0.014754567), (26, 0.014266207), (27, 0.014756713), (28, 0.0149028385), (29, 0.015191149)]"
noF_RWMI6Dg-20,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.014521377), (1, 0.014362119), (2, 0.014191159), (3, 0.014447103), (4, 0.016386094), (5, 0.5691528), (6, 0.015217789), (7, 0.014160068), (8, 0.014413309), (9, 0.013611554), (10, 0.01612692), (11, 0.014094088), (12, 0.014086155), (13, 0.015957775), (14, 0.015454013), (15, 0.014493131), (16, 0.015728187), (17, 0.016425101), (18, 0.015290162), (19, 0.014303144), (20, 0.015213384), (21, 0.014052163), (22, 0.013661557), (23, 0.016531102), (24, 0.014246313), (25, 0.014754967), (26, 0.014266593), (27, 0.014757113), (28, 0.014903243), (29, 0.015191561)]"
noF_RWMI6Dg-21,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054533198), (1, 0.0053935125), (2, 0.005329311), (3, 0.0054254276), (4, 0.0061535905), (5, 0.005591553), (6, 0.0057148486), (7, 0.005317635), (8, 0.0054127364), (9, 0.0051116473), (10, 0.006056261), (11, 0.0052928566), (12, 0.41085285), (13, 0.005992741), (14, 0.0058035594), (15, 0.0054427125), (16, 0.005906522), (17, 0.0061682393), (18, 0.0057420274), (19, 0.005371365), (20, 0.0057131946), (21, 0.0052771126), (22, 0.005130425), (23, 0.006208047), (24, 0.005350023), (25, 0.0055410415), (26, 0.005357639), (27, 0.4325881), (28, 0.0055967243), (29, 0.0057049985)]"
noF_RWMI6Dg-22,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054542026), (1, 0.0053943857), (2, 0.0053301738), (3, 0.005426306), (4, 0.006154587), (5, 0.0055924584), (6, 0.005715774), (7, 0.005318496), (8, 0.005413613), (9, 0.005112475), (10, 0.0060572415), (11, 0.005293714), (12, 0.005290734), (13, 0.005993711), (14, 0.005804499), (15, 0.005443594), (16, 0.0059074783), (17, 0.0061692377), (18, 0.005742957), (19, 0.005372235), (20, 0.00571412), (21, 0.005277967), (22, 0.005131256), (23, 0.0062090517), (24, 0.64100313), (25, 0.2024718), (26, 0.0053585065), (27, 0.005542745), (28, 0.005597631), (29, 0.0057059224)]"
noF_RWMI6Dg-23,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0068897665), (1, 0.0068142056), (2, 0.7952503), (3, 0.006854527), (4, 0.007774494), (5, 0.0070644114), (6, 0.007220184), (7, 0.006718341), (8, 0.006838493), (9, 0.006458095), (10, 0.007651527), (11, 0.0066870362), (12, 0.0066832723), (13, 0.007571275), (14, 0.0073322617), (15, 0.0068763653), (16, 0.0074623455), (17, 0.007793001), (18, 0.007254522), (19, 0.0067862244), (20, 0.007218094), (21, 0.006667145), (22, 0.006481819), (23, 0.007843294), (24, 0.006759261), (25, 0.007000595), (26, 0.0067688827), (27, 0.007001613), (28, 0.007070945), (29, 0.0072077396)]"
noF_RWMI6Dg-24,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.006888016), (1, 0.006812474), (2, 0.0067313816), (3, 0.46710187), (4, 0.007772519), (5, 0.0070626168), (6, 0.0072183497), (7, 0.006716634), (8, 0.0068367557), (9, 0.006456454), (10, 0.007649583), (11, 0.006685337), (12, 0.33500338), (13, 0.0075693512), (14, 0.007330399), (15, 0.006874618), (16, 0.0074604494), (17, 0.007791021), (18, 0.0072526787), (19, 0.0067845), (20, 0.0072162603), (21, 0.006665451), (22, 0.006480172), (23, 0.007841301), (24, 0.0067575434), (25, 0.006998816), (26, 0.0067671626), (27, 0.006999834), (28, 0.0070691486), (29, 0.007205908)]"
